date,GDPC96,PCECC96,PCDGCC96_Q,PCESVC96_Q,PCNDGC96_Q,GPDIC96,FPIC96_Q,NRIPDC96_Q,PNFIC96_Q,PRFIC96_Q,CBIC96_GDP,GCEC96,FGCEC96_Q,GRECPT,SLCEC96_Q,EXPGSC96,IMPGSC96,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IP.B51110.S,IPNCONGD,IP.B52000.S,TCU,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE160V,LNS11300000,LNS14000000,URATE_ST,URATE_LT,LNS14000012,LNS14000025,LNS14000026,LNS1300839,LNS13008756,UEMP15T26,LNS13008636,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,A0M046,A0M057,A0M059,A0M007,A0M008,A1M092,A0M027,NAPMSDI,NAPMII,NAPMNOI,A0M070
2002.25,-0.001037873,-0.002181858,-0.003663328,-0.000951954,-0.005153852,0.002166297,-0.010160832,-0.023396647,-0.023131334,0.022975976,-0.000825452,0.00571523,0.019761383,-0.009997818,-0.00200338,0.01385867,0.01720828,-0.001837744,-0.00381174,-0.00197617,0.010386398,0.00216889,0.005724273,0.017336285,0.019793545,0.023999285,0.021754959,0.03347904,-0.000462182,-0.006102587,-4.458211081,-0.003870472,-0.005124501,-0.007522686,-0.002830134,-0.009116992,-0.008766589,-0.005481942,-0.012446156,0.001368895,-0.002452588,-0.016904335,-0.005655363,-0.009822969,-0.001464761,-0.019006527,-0.003588786,0.002511606,-0.003372633,-0.00497917,0.003339632,0.004651213,0.001369851,-0.00071901,0.053731498,0.135753651,-0.058051134,0.198761401,0.284727952,0.097851665,0.234757939,-0.067762988,0.045392736,-0.000867082,0.210526919,0.036401529,0.01784697,0.02122314,0.023900871,-0.017404483,0.000107128,0.000597995,-0.352014863,0.109635945,0.227477644,NaN,0.004456276,-0.007413702,0.010204628,0.021252406,-0.019602881,0.011301439,0.839651976,-2.154901256,6.138399321,-0.004706689
2002.5,-0.001658875,-0.000281704,0.015464867,-0.00270263,-0.003186442,-0.007937934,-0.010940577,-0.009654439,-0.015666835,0.001477526,-0.000367706,0.003927844,0.012187146,-0.000207149,-0.000735647,-0.006009354,0.001106556,-0.008156311,-0.002732488,-0.001935864,0.000496263,0.000298243,0.001483634,0.000877035,0.00274541,0.005161096,0.010258489,0.028650713,-0.002234365,-0.002149082,-4.06325373,-0.003504924,-0.004280793,-0.006814185,-0.003153229,-0.005531914,-0.008226814,-0.004500244,-0.002650377,0.001106532,-0.000351336,-0.016134456,-0.010117835,-0.003269626,-0.003147462,-0.011369133,-0.003785141,0.000425098,-0.005625065,-0.00256998,7.66E-05,0.000484373,0.000282879,0.000702098,-0.045217087,-0.097753043,-0.127621764,0.001396229,0.017843018,-0.068885445,-0.198827404,0.014503811,-0.076318849,-0.023866064,0.003632828,-0.01488456,-0.027157006,-0.091296416,0.068935959,0.028628766,-0.005496703,-0.005166029,-0.522931403,-0.057166242,0.02760957,NaN,-0.001957807,0.002845012,0.015433151,-0.005973894,-0.014713441,0.034954256,2.090267835,-1.539130532,-3.036699709,0.001139382
2002.75,-0.005854246,-0.001861395,-0.027336658,7.23E-05,0.007325388,-0.009549733,-0.010720009,-0.027548342,-0.021783962,0.016454091,-0.00015399,0.00335851,0.014516737,-0.006186052,-0.002972316,-0.026701301,0.007383282,-0.002058907,-0.00782163,-0.007448077,-0.005967652,-0.004956463,-0.003722307,-0.008875509,-0.009993071,-0.004643263,-0.006651955,-0.017258532,-0.002675036,-0.00749467,-4.034949343,-0.002607919,-0.002831722,-0.009147539,-0.001864978,-0.006571156,-0.011712167,-0.004955657,-0.001862006,-0.002004269,0.003736374,-0.013819473,-0.007514554,0.007331801,0.001180775,-0.000579106,-0.003891401,-0.00147453,-0.003820875,-0.003099198,0.007051447,-0.008549538,-0.000792969,-0.003681919,-0.144175261,0.135406918,0.016970503,0.122352862,-0.349037326,0.231040185,0.067590919,-0.001985571,0.011123063,-0.011634054,0.105807746,0.031243186,0.029675872,0.030213377,-0.058071262,0.009445862,-0.000341603,-0.001037993,-0.593739189,-0.057298201,-0.038922217,NaN,-0.009096645,-0.004487741,-0.04008911,-0.016231786,-0.028870936,-0.043908205,-0.159150772,-2.090461364,-1.278268992,0.000222384
2003,-0.001299083,-0.002818293,-0.010361732,-0.002850527,0.001238887,0.000703622,-0.000302342,-0.011432099,-0.007319548,0.016804464,-6.45E-05,-0.006950282,-0.003157632,-0.007971459,-0.009240321,-0.018984352,-0.02744181,-0.004049069,-0.002569765,-0.002424408,0.001044672,0.00323869,0.006667462,-0.001588292,-0.004598789,-0.006595143,-0.002962235,0.002553951,0.010324034,-0.004735331,-3.439939915,-0.00423161,-0.005035669,-0.009609171,-0.003481305,-0.008302843,-0.013093796,-0.003947653,-0.006205275,-0.000814676,0.001752089,-0.024999132,-0.007307591,-0.001849526,-0.003404777,-0.005928732,-0.005470655,-0.000173072,-0.005670928,-0.002921043,0.003904525,-0.000443446,-0.001088061,0.003255266,-0.043142168,0.001898161,0.007318319,0.00434107,1.017413366,0.030959406,-0.032654407,-0.00564426,0.019537037,-0.001076735,0.008653078,0.000278859,0.002242144,-0.049425938,0.11705473,0.078934304,-0.007352756,-0.007242307,-0.664435001,-0.024093354,-0.038784178,NaN,-0.007070505,-0.005827285,0.021935115,0.005417509,-0.012982507,-0.003459239,-0.241905241,-2.375543509,-2.419594353,0.000897716
2003.25,0.002795874,0.003895257,0.031460659,-0.00099644,0.001667799,-0.002442621,0.013873352,0.02106534,0.014198162,0.014431112,-0.00285915,0.011938973,0.045448112,-0.003055447,-0.007785171,-0.014139074,0.002253739,0.007561392,0.003618232,0.004118307,-0.013158083,-0.011108998,-0.009698103,-0.014767923,-0.015365091,-0.011531719,-0.013032359,-0.019368058,-0.008485603,-0.013896103,-3.944870914,-0.004647741,-0.004853088,-0.012353527,-0.00413834,-0.00759628,-0.014245201,-0.00929688,0.002307919,-0.000164494,0.003509945,-0.014864537,-0.006387765,-0.008290963,-0.004211322,-0.009015723,-0.005046702,-0.003608016,-0.003695664,-0.003911568,-0.009537914,-0.006457609,-0.001573878,-0.000972687,0.091217029,0.268384771,0.145802018,0.104115783,0.783858803,0.330870331,0.133766528,0.02598616,0.034570958,0.043280502,0.083518791,0.040967703,0.072904373,0.018365548,0.055545993,-0.015507091,-0.007040872,-0.004835553,-0.801684018,-0.090886133,-0.105309142,NaN,0.001807689,0.015135171,-0.005165021,-0.015403985,0.001368492,0.00942437,-2.891281691,-1.961018421,-3.460627545,-0.003924168
2003.5,0.010193698,0.007485796,0.03022519,0.00094973,0.012766858,0.027082535,0.023768989,0.017050099,0.010190944,0.054631066,-0.00226883,-0.00363021,-0.009216927,-0.019024498,-0.000446506,0.013352326,-0.000572056,0.009464167,0.01569759,0.014461769,0.001233176,0.003342271,0.005514919,-0.000394074,0.003129911,-0.007572638,0.025578769,0.042512821,-0.002526417,-0.001497898,-3.349712854,-0.002549036,-0.002393416,-0.008530354,-0.002415125,-0.003669467,-0.009121286,-0.007576038,0.005638286,-0.004842379,-0.000424931,-0.008483178,-0.000206242,0.001183989,-0.003351737,0.001357029,-0.003007161,-0.003325228,-0.001621995,-0.005357291,-0.002475888,-0.007920266,-0.002032988,-0.00330122,-0.274429561,0.001530254,0.007599769,-0.004158611,-0.749704357,-0.035896998,0.033517337,-0.052417463,-0.003115067,0.09294764,-0.006305815,-0.001544345,-0.044571806,-0.022536407,0.03616693,-0.00614474,0.001341866,-0.000563094,-0.738818213,-0.024343221,0.028169947,NaN,0.011301452,0.013590493,0.015879488,0.019448789,-0.000207446,0.008498205,-0.373884286,-1.313502484,4.698697768,-0.009092849
2003.75,0.005234711,0.000606526,-0.000658678,0.000529208,0.001331766,0.027047327,0.011749852,0.007347782,0.004586986,0.028233627,0.00061477,0.001829614,0.015805427,0.028149879,-0.006649771,0.030137244,0.02192342,-0.002733393,0.007571958,0.006303828,0.003057409,-0.000773238,-0.003430463,0.006591605,0.012774294,0.006318684,0.000261885,-0.008968433,-0.004866928,0.006930494,-2.654422915,-0.000451876,5.01E-05,-0.000269517,-0.000938193,0.001523582,0.002050034,-0.004019967,0.004100858,-0.000473545,-0.004789897,-0.005324025,-0.000118029,0.00401944,-0.003110407,0.007028681,-0.000381401,-0.002979347,-0.000390278,-0.000661076,-0.005529394,-0.000746201,-0.003478347,0.002815791,-0.07341388,-0.298667122,-0.251656134,-0.034142565,-1.116614053,-0.336012297,-0.133401975,-0.03543789,-0.05946181,-0.08222114,-0.024889523,-0.064900201,-0.025315318,0.040628553,-0.048416682,0.028155609,0.003754079,0.00320157,-0.275833692,0.075536847,0.328320016,NaN,-0.001008072,-0.003622949,0.031742269,0.013502811,0.017908701,0.013476079,3.743689419,1.46708031,13.39180545,-0.000642605
2004,-0.000629455,0.002575543,0.003072782,0.002623587,0.001980087,-0.007020167,-0.010911647,-0.028253209,-0.020782055,0.010674059,0.001327334,-0.000833513,0.003544534,-0.00605624,-0.003616,0.01686094,0.017049987,0.00051842,-0.003119688,-0.000490213,0.000934309,0.002757664,0.004445688,-0.00096637,-0.000624408,-0.001176715,0.005851771,0.002330601,0.003955712,-0.000877148,-2.05895183,0.000223596,0.000574647,0.001626111,-0.000483981,0.003323436,0.004547186,-0.003138589,0.005904437,-0.001479674,-0.00264824,-0.004238538,-0.00235845,0.002479768,-0.002438593,0.005674408,0.002205704,-0.00154945,0.001347129,0.003592936,-0.001412585,-0.005472206,-0.000369558,-0.000890094,0.027598287,-0.132208287,-0.136792155,-0.045176919,0.383130348,-0.302810043,0.03300729,-0.019735573,-0.043487317,-0.042596981,-0.035735254,-0.060468741,0.020622478,-0.00236571,0.020933165,-0.035636015,0.001405409,0.002405316,-0.079392749,0.042087324,0.095141778,NaN,0.000742581,0.001126913,-0.007505488,-0.012937301,0.013070586,-0.002484328,10.66153773,2.680818671,12.35211409,-0.000840872
2004.25,0.000966315,-0.000599224,-0.003649602,0.000579351,-0.002448787,0.027577239,0.01787911,0.026490427,0.012408625,0.030498049,0.003165471,0.002181693,0.006602755,0.005370265,-0.000645782,-8.52E-07,0.027190704,0.003081021,0.003233094,0.001172093,-0.000803709,-0.002845903,-0.004403347,9.43E-05,-0.001132415,0.010153703,-0.02489215,-0.045175256,0.003388178,0.001838567,-1.596578105,0.002713641,0.003196437,0.006936118,0.001534488,0.008202123,0.009318721,0.003013099,0.00934918,-0.001437011,0.001099285,-0.002501783,0.005690088,0.002124782,-0.001831069,0.016293191,0.002802858,0.000264041,0.002899034,0.00382399,0.00284994,-0.000888479,-3.77E-05,0.00054611,-0.00472471,-0.099094521,-0.010576188,-0.082306709,0.116193829,-0.036291139,-0.200589743,0.05673553,-0.010772378,-0.110665007,-0.064151231,-0.048317964,-0.005601793,0.035772162,0.017676605,-0.034268253,-0.00062427,-0.001338693,-0.21615762,-0.024692027,-0.004697933,NaN,0.002386288,-0.004206809,-0.01271727,-0.001649701,0.006592753,0.006664655,14.31312356,2.794458655,9.279691956,0.004310243
2004.5,0.00273812,0.00246288,0.005986748,0.001790782,0.002195059,0.007764264,0.012813602,0.022086472,0.017255549,0.006265596,0.002340003,0.000328085,0.013962209,0.015437019,-0.008138045,-0.007000524,-0.002976369,-0.001457086,0.002711619,0.003454729,7.79E-06,-0.000231377,-0.004883636,-0.00078327,-0.000365964,0.015785178,-0.014390103,-0.028398315,-0.001345827,0.012126729,-1.100581681,-0.000221091,2.83E-05,0.004253388,-0.00146632,0.005618375,0.007105651,-0.00048328,0.007361191,-0.003058843,-0.002278306,-0.008768177,-0.000264779,-0.001866309,-0.005039336,0.008594553,0.000736453,-0.001489606,-0.000617444,0.002178505,-0.002641428,8.05E-06,-0.002005702,0.002160866,-0.003716801,-0.165993982,0.002839725,-0.112335833,0.115907189,-0.136457129,-0.20086046,0.009411843,0.007561814,-0.031444292,-0.092616556,-0.033806184,-0.043239025,-0.001478139,0.034324581,-0.019539388,0.004628104,0.004598762,-0.219459826,0.075198093,-0.004534675,NaN,0.003597735,0.005113203,-0.002405688,-0.010500452,0.008520578,0.050979108,9.298596204,5.841404573,5.974575313,0.006000072
2004.75,0.002323608,0.003182189,0.000710893,0.003527625,0.003466182,0.012501731,0.011271952,0.018420286,0.011481579,0.013051347,0.002674426,-0.007868279,-0.011969398,0.006880869,-0.005514089,0.011227896,0.010359277,0.005744567,0.00155238,0.002504532,0.008593358,0.0077483,0.010250477,0.010203354,0.008751944,0.016734956,0.011277279,0.009282924,0.009860477,0.002066132,-0.004246626,0.001728035,0.001943944,0.002016733,0.000958283,0.005200971,0.004433488,-0.002036251,0.010989581,0.001137092,-0.000390133,-0.006090201,0.002279037,0.002624879,-0.005790201,0.003352663,0.001924676,0.000626804,0.001413209,0.003332598,-0.000453149,0.000299025,0.000747278,0.001117413,-0.002712125,0.000425984,-0.052091695,-3.61E-05,0.082270026,-0.136642075,-0.034472441,-0.009870916,-0.04480642,0.045512596,0.002698464,-0.010091939,-0.005658721,0.01581474,0.010917273,0.022635514,0.000812543,0.003523574,-0.455965849,-0.024909132,-0.104369772,NaN,0.006054768,0.005647281,0.003768914,0.010894986,-0.000843496,-0.007485549,4.018059715,4.921731196,6.703427943,0.002773667
2005,0.00434805,0.000622534,-0.002790825,-0.001042361,0.007299912,0.020634449,0.008798235,-0.002914895,0.002777607,0.022760792,0.005114083,-0.001327686,0.00229802,0.039749033,-0.003670427,0.002655071,-0.001139623,-0.016338995,0.005588467,0.005080266,0.008739108,0.010818169,0.007499126,0.006473382,0.006780451,0.010565727,-0.000268907,-0.004772709,0.010143675,0.02003587,0.959141126,0.000703004,0.000702843,0.000936499,0.000184599,0.002927746,0.003072718,-0.002678456,0.004727433,-0.0022335,0.000219231,-0.008357879,0.000856223,0.001722875,-0.004443358,0.01859044,0.001936118,0.000704951,0.001440211,0.001610832,0.001619172,0.002118009,-0.000189174,0.000469748,-0.035043026,-0.13316744,-0.089295281,-0.04932769,-0.218051393,-0.170178696,-0.001426037,-0.031530947,0.008276281,-0.059695239,-0.04216615,-0.040727627,0.015948127,0.00995389,-0.029410306,-0.062863643,0.000998116,-0.000104535,-0.492341148,0.008320241,0.029130088,NaN,0.006125513,-9.80E-05,-0.005171321,0.007283345,-0.004047376,0.007610543,1.804858987,7.468814486,2.266218316,0.008844804
2005.25,-0.001019398,0.003846547,0.014676333,0.003277141,-0.00113881,-0.020177458,0.008538368,0.009881943,0.004793385,0.017916507,-0.000439662,-0.001653628,-0.001160789,0.000124552,-0.002086964,0.005682826,-0.001386248,0.001250449,-0.001685025,-0.001369587,0.000222181,0.005256635,0.00208204,-0.006090943,-0.006018983,-0.008063659,-0.01810833,-0.034663438,0.008682065,0.013993612,1.1562967,0.002852756,0.003563587,0.002377095,0.001625425,0.008663199,0.003907978,-0.000239887,0.019454717,-0.000415763,-0.000360206,-0.000287893,0.003149249,0.004514137,-0.003587538,0.016973062,0.004328951,-0.000793104,0.004092703,0.005024164,0.001002461,-0.000388586,-0.001498036,0.005432585,0.26595775,-0.200106268,-0.066264537,-0.111392199,0.348276309,-0.37039798,-0.03505449,0.031640646,-0.013516082,-0.115853875,-0.098763444,-0.074696706,-0.001477985,0.018445429,0.012208002,-0.005866971,0.006718766,0.004583145,-0.628585112,0.00821881,-0.104036353,NaN,0.006052009,0.008062994,0.05240498,0.015508518,0.01312963,0.111302265,-1.907712608,2.615996708,-1.270425241,-0.001544148
2005.5,0.002167036,0.000779322,-0.002007162,0.00264714,-0.003243627,0.002999714,0.008611666,0.021798515,0.008709522,0.010569739,-0.001486508,0.004444871,0.014748344,0.003923608,-0.00203231,-0.011432145,-0.010051697,-0.001486349,0.002645872,0.002582673,-0.009492739,0.000253644,0.004368465,-0.022024487,-0.002231635,-0.030724462,0.006087379,-1.54E-05,0.003894653,-0.009636537,0.487251964,0.002976327,0.003145935,0.000917987,0.00257478,0.004643541,0.001802517,-0.000615667,0.010293946,0.001253231,0.004111354,0.000525374,0.006417878,-0.000177085,-0.001434797,0.011740196,0.003063939,0.00210179,0.003070019,0.003833578,0.000386454,0.001292431,0.002513937,0.003031103,0.066956577,-0.133718096,-0.010780114,-0.082347091,-1.418740166,-0.003958677,-0.102021432,-0.022675636,0.011746875,0.02185124,-0.078977653,-0.01259073,0.007835005,-0.071419478,-0.137080201,0.034921172,-0.000444405,0.000359537,-0.464700397,0.00811804,0.062794845,NaN,-0.000796087,-0.005253555,-0.011460838,0.006003898,0.041807468,-0.04197573,-0.319754639,1.596593003,3.726702918,-0.005430428
2005.75,-0.000471297,-0.00315235,-0.040314337,-0.000994856,0.011480037,0.022270379,-0.005129547,-0.004822678,-0.00541415,-0.002546832,0.003844628,-0.00692271,-0.018136605,0.012054987,-0.000217182,0.015308975,0.017123328,0.001622806,5.14E-05,-0.000190882,0.00329972,0.007764204,-0.000692497,-0.004515537,0.013430129,-0.012441092,0.008299484,-0.00301294,-0.003494393,0.029819389,0.818680289,0.000913844,0.001462838,0.003210651,-0.000488657,0.007646035,0.005319669,-0.000424425,0.014022758,-0.001302977,0.006207475,-0.002908439,0.002887361,-0.004697868,-0.004409695,0.020233704,-0.000148151,-0.001922944,-0.001984883,0.003516606,0.002454283,-0.00020692,-0.003598817,-0.000119325,-0.065381287,-0.00066344,0.00763599,-0.031823567,0.080908721,-0.037519445,-0.035656932,0.030886398,-0.020694389,-0.025298749,-0.030028349,-0.025918859,-0.006316975,0.042265897,0.036468757,-0.079469472,0.003386719,0.004613827,-0.134026055,0.041349891,0.12962185,NaN,0.001753204,-0.005182206,0.065226075,0.00857833,0.042945463,0.138778614,4.768611287,0.910550043,5.990801447,0.004612521
2006,0.005800489,0.004268687,0.0268633,0.00040031,0.002808768,0.005871743,0.013652801,0.039518161,0.02682095,-0.009525863,0.002665731,0.004754044,0.021277107,0.022114609,-0.005483609,0.024111721,0.00880727,0.016027156,0.008353255,0.007941154,0.004331948,-0.003518151,-0.008288277,0.01255684,9.68E-05,0.02577802,-0.008641402,-0.017868639,-0.008084265,0.008666712,1.250591826,0.00334381,0.004179576,0.005414414,0.001889661,0.010348356,0.006929132,0.002773806,0.017403012,0.000690104,0.004218214,-0.000460102,0.003698642,0.003597348,0.002483205,0.023637915,0.002230959,-0.000997684,3.82E-06,0.007447902,-0.001210407,-0.001962746,-0.000821832,0.00364591,0.102276459,-0.234275217,-0.1824615,-0.086588024,-0.519442636,-0.171080556,-0.235959567,-0.043885828,-0.083902606,0.02644125,-0.091541917,-0.043844999,-0.058071401,-0.033368953,0.003510754,-0.032761003,0.006487189,0.00726078,-0.003232566,0.074581924,-0.036887306,NaN,0.009032664,0.018004105,-0.011488033,0.008712697,0.033056019,-0.069369085,1.523991739,4.057844679,4.055215079,0.002748051
2006.25,-0.003129471,-0.001545554,-0.014329861,0.00106426,-0.002096998,-0.013767484,-0.015825361,-0.007993954,0.00305098,-0.051644577,0.003059414,0.000487335,-0.004433686,0.00192597,0.003391405,0.006143268,-0.000339591,-0.005041159,-0.004957238,-0.00365565,0.000894935,0.006785682,0.003622541,-0.001538937,-0.00963515,-0.005596392,-0.003263039,0.003255606,0.005941053,0.014768799,1.383007245,0.001263466,0.001463404,0.004214069,0.000276714,0.005933507,0.007193509,-0.000983908,0.006216114,-0.001861245,0.002784042,-0.004128233,0.002947668,0.000947521,-0.002213659,0.026761399,-0.000361503,0.000214465,-0.003910196,0.005590413,0.001710541,0.002416012,-0.001076265,0.002025885,0.069930464,-0.101221092,-0.026581124,-0.020113266,-0.719791887,-0.004645029,-0.102928759,0.021687598,0.019307323,-0.126143601,-0.016876634,0.019871655,-0.043357221,0.007588723,-0.118915496,-0.001089133,0.002152424,0.001026824,0.161011977,0.041148917,-0.070064969,NaN,-0.008739144,-0.012701692,-0.018347399,-0.02297854,0.032654499,-0.007054815,2.679702501,3.371815907,0.286632345,0.003244797
2006.5,-0.005190407,-0.001006725,0.000515113,-0.001543072,-0.000388122,-0.01742684,-0.017147492,-0.008800721,0.002532725,-0.057356033,0.002894544,-0.000995132,-0.003027168,-0.001370334,9.71E-05,-0.014347407,-0.004732288,-0.003667553,-0.005541556,-0.006444488,-0.001160323,-0.000177675,-0.004453626,0.000217727,-0.009122275,0.009353166,-0.02411925,-0.047626525,0.00191044,0.010207205,1.349278143,0.000722837,0.000349324,2.87E-05,0.000738312,0.00035762,0.000178031,-0.000280119,-0.001198314,-0.001593896,-0.001054013,-0.002662673,0.002612768,0.001366057,-0.001980631,0.01240477,0.000409579,0.002661449,-0.001281082,0.002824375,0.000727978,0.001706342,0.003164648,0.001068092,0.037581909,-0.001500997,0.00298617,-0.005518137,1.246532783,-0.171546679,-0.003231365,0.004432097,0.002242579,-0.009535656,0.000244615,-0.054295434,0.068364144,-0.018569611,0.071909177,0.016738867,0.004181024,0.004040883,0.19204011,0.007717789,-0.13657836,NaN,-0.004550128,-0.007105765,-0.001510483,-0.023004433,0.023684876,0.04295118,0.369067484,2.852477579,0.385043338,0.003203052
2006.75,0.001741282,0.003343808,-2.31E-06,0.001257491,0.011194224,-0.031085231,-0.017011417,-0.007558375,-0.002824538,-0.047664684,0.000108266,0.003321131,0.007014811,0.000514096,0.000946395,0.031265194,-0.009629803,0.006512585,0.004130383,0.003249054,-0.003011659,0.000444661,-0.000658082,-0.005020937,-0.012640384,0.012335659,-0.003257934,0.01695766,0.000261921,0.003330793,1.082755914,0.000187686,7.51E-05,-0.004017528,0.000973276,-0.004119273,-0.003655957,-0.004698158,-0.006732106,0.001116127,-0.000223117,-0.001404594,-0.001708956,0.00268322,0.001003064,0.010625469,0.002351035,0.00076757,0.0016195,0.003174279,-0.001352585,0.000677491,0.0009924,0.005060938,0.205228994,-0.201781684,-0.059239941,-0.138460298,-1.220469126,-0.038452353,-0.236866451,-0.024426555,-0.010425038,0.010593979,-0.166722652,-0.022072514,-0.040968433,-0.05772877,-0.087820709,0.003050973,0.002005291,0.00141431,0.023183605,0.007621335,-0.203094901,NaN,0.001347812,0.010489507,0.008969122,0.011460678,0.046092285,0.017262744,0.192066025,1.666514814,-2.816250202,0.000105775
2007,-0.005408794,-0.001523192,-0.002023711,-0.000869108,-0.0033069,-0.016325827,-0.008573849,0.000998283,0.007743288,-0.046447277,-0.001363283,-0.005320446,-0.016903016,0.009590902,0.001468744,0.004004616,0.003731673,6.74E-05,-0.005574981,-0.005967622,0.004029842,0.001499127,0.002338407,0.006058329,0.005689116,0.018908843,0.005109241,0.03391507,0.001553094,-0.00016503,1.316782457,0.00149533,0.001736689,0.000354367,0.0015816,0.000711483,-0.001062042,0.002770001,-0.000572185,-0.000306085,-0.00249231,0.001731366,0.001793467,0.003496504,6.19E-05,0.009849082,0.004206484,0.000230711,0.004599032,0.005081453,0.000958145,-0.000147824,1.11E-05,0.001409458,0.039536272,0.06460766,-0.024234754,0.056298392,-0.020789206,0.194642478,-0.070497559,-0.034798269,0.032048685,-0.00920993,0.08408026,0.030249775,-0.035363627,0.020685251,0.041828072,-0.004368246,-0.00092915,-0.001415448,0.02110395,-0.059141355,-0.002950198,NaN,0.002230598,-0.004584211,-0.015439155,0.006586102,0.028025999,-0.023911883,-0.818039569,-0.352742471,-2.41736023,-0.003899796
2007.25,0.001622511,-0.00335683,0.001193433,-0.002852627,-0.007309987,0.006578697,-0.004196689,3.55E-05,0.010223279,-0.040504463,0.000647543,0.005302047,0.012371913,-0.004172192,0.000945698,0.005297888,-0.007600991,-0.004520711,0.003338311,0.00269633,0.007072456,0.005999365,-0.000153017,0.009458712,0.013334926,0.014549064,0.022211335,0.047967944,-0.007412871,0.020226267,1.884678092,0.000130327,-7.91E-05,-0.000452784,0.000126943,-0.000209927,-0.000614752,-0.000221473,-0.002039242,0.001269267,-0.004168319,0.002443161,-0.001856122,-0.001565434,0.000768077,0.012335488,0.001270567,0.001215739,0.000529753,0.004213251,0.000462006,0.001831903,0.000923092,-0.004145494,-0.292830019,-0.002325526,0.07899929,-0.04501652,1.145588711,-0.138920333,-0.004120179,0.006144205,-0.012522464,0.099054823,-0.055410175,0.009731437,-0.00214971,-0.032579222,-0.032215936,0.022816045,-0.00035401,0.001939285,0.185789751,0.07409443,0.030519478,NaN,-0.001369415,-0.011301824,0.025059133,0.007169521,0.030805295,0.051524967,-3.694697086,0.127982849,2.981563096,-0.000576542
2007.5,0.000734306,-0.00227779,-0.002082872,-0.001714125,-0.003950016,-0.013211917,-0.012804963,-0.006051986,0.006184214,-0.065406879,0.000687114,0.004148057,0.01555929,-0.012541839,-0.00284595,0.018313451,-0.012322652,-0.003799803,0.001586488,0.000828117,-0.00220843,-0.002826675,-0.004441504,0.000359257,-0.001254393,0.00051327,-0.013768164,-0.025251914,-0.001282871,0.000987294,1.819744439,-0.00183516,-0.002140541,-0.002571803,-0.001378502,-0.004589535,-0.003534714,-0.000947843,-0.010183196,0.000793441,-0.004617473,-0.001236168,-0.003552434,-0.002176616,-0.002770291,0.004212452,-0.000989543,-0.000249385,-0.002154714,0.001756696,0.001429416,-0.002113623,-0.000120178,-0.001541591,0.00813049,0.164092219,0.066166955,0.054581941,-0.354657229,0.160866501,0.26227085,0.028924624,0.023146597,-0.022840704,0.075705822,0.072646879,-0.026474212,0.057878426,0.030318525,0.022148433,-0.005156292,-0.004602989,0.250560694,-0.05933909,-0.036020847,NaN,-0.000723487,-0.002526025,0.008391062,0.003817993,0.034943336,-0.021505178,-3.238019144,-1.058100816,0.880373677,0.000593683
2007.75,-0.002378198,-0.005439511,-0.009161035,-0.004442383,-0.006078916,-0.02705483,-0.015406676,-0.001174034,0.007564762,-0.086171887,-0.001129067,0.000987825,0.002101973,-0.005744283,0.000172328,0.01819016,-0.024467596,-0.00556141,-0.004696205,-0.004163192,-0.003085685,-0.008240344,-0.01695013,0.002899635,0.002960461,0.001969454,-0.0191439,-0.030898549,-0.016130815,0.010902948,1.921932913,-0.000609751,-0.001346015,-0.00167658,0.000152243,-0.005026019,-0.003417989,0.001294944,-0.013303928,0.000186546,-0.007800668,-0.001843928,-0.002275436,0.002330069,-0.001208913,0.006307381,0.000781777,0.003214376,0.00138734,0.000419653,0.004338393,0.001100047,0.003536557,8.22E-05,0.042418545,0.130534175,0.131029848,0.025806114,0.411817065,0.12734429,0.095346725,0.032404872,0.067412154,-0.029184695,0.037677016,0.030248082,0.047703163,-0.050890813,0.092712604,-0.011576108,-0.00193294,-0.003970568,0.148737442,0.00722509,-0.03590542,NaN,-0.001539293,-0.007098245,0.002945151,-0.005567504,0.030626192,0.013303309,0.118573317,-0.744472671,-3.154414595,0.000526111
